timestamp,price,quantity,side,venue,symbol,snapshot_id
2026-03-29T20:25:26.640386+00:00,60250.0,0.01,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60200.0,0.12285,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60154.38,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60150.0,0.03325,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60132.21,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60128.32,0.16631,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60105.0,0.00499,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60101.0,3.0,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60100.0,0.00793,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60040.02,0.00421,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60024.78,0.00131,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60002.43,0.08133,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60000.0,0.95468,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59990.0,0.075,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59953.55,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59947.1,0.00065,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59900.0,0.001,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59795.61,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59766.28,0.00066,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59743.03,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59723.94,0.00106,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59716.31,0.00212,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59700.0,0.0001,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59694.44,0.00038,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59676.04,0.00039,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59666.0,0.02513,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59598.2,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59586.0,0.00066,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,59500.0,0.02216,bid,binance,BTCUSDT,0
